"NPA","CO Code (NXX)","Status","Exchange Area","Province","Company","OCN","Remarks"
942,583,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,584,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,585,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,586,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,587,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,588,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,589,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,590,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,591,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,592,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,593,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,594,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,595,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,596,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,597,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,598,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,599,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,600,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,601,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,602,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,603,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,604,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,605,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,606,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,607,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,608,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,609,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,610,"Moratorium on Assignment",,,,,
942,611,"For Special Use",,,,,"Repair Service"
942,612,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,613,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,614,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,615,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,616,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,617,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,618,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,619,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,620,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,621,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,622,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,623,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,624,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,625,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,626,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,627,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,628,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,629,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,630,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,631,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,632,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,633,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,634,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,635,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,636,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,637,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,638,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,639,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,640,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,641,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,642,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,643,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,644,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,645,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,646,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,647,"Not Available",,,,,"Home NPA"
942,648,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,649,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,650,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,651,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,652,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,653,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,654,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,655,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,656,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,657,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,658,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,659,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,660,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,661,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,662,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,663,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,664,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,665,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,666,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,667,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,668,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,669,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,670,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,671,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,672,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,673,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,674,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,675,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,676,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,677,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,678,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,679,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,680,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,681,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,682,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,683,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,684,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,685,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,686,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,687,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,688,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,689,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,690,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,691,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,692,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,693,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,694,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,695,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,696,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,697,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,698,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,699,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,700,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,701,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,702,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,703,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,704,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,705,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,706,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,707,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,708,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,709,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,710,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,711,"For Special Use",,,,,"Message Relay"
942,712,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,713,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,714,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,715,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,716,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,717,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,718,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,719,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,720,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,721,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,722,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,723,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,724,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,725,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,726,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,727,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,728,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,729,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,730,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,731,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,732,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,733,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,734,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,735,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,736,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,737,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,738,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,739,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,740,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,741,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,742,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,743,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,744,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,745,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,746,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,747,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,748,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,749,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,750,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,751,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,752,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,753,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,754,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,755,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,756,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,757,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,758,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,759,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,760,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,761,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,762,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,763,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,764,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,765,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,766,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,767,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,768,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,769,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,770,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,771,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,772,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,773,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,774,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,775,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,776,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,777,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,778,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,779,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,780,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,781,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,782,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,783,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,784,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,785,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,786,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,787,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,788,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,789,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,790,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,791,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,792,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,793,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,794,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,795,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,796,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,797,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,798,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,799,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,800,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,801,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,802,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,803,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,804,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,805,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,806,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,807,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,808,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,809,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,810,"Moratorium on Assignment",,,,,
942,811,"For Special Use",,,,,"Non-Urgent Heath Care Telephone Triage Services"
942,812,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,813,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,814,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,815,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,816,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,817,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,818,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,819,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,820,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,821,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,822,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,823,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,824,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,825,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,826,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,827,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,828,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,829,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,830,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,831,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,832,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,833,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,834,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,835,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,836,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,837,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,838,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
942,839,"New NPA",,,,,"Code available for assignment 6 months before NPA Relief Date - Effective date must be on or after NPA Relief Date"
